INSEE;ZRR
31311;0
31312;0
31313;1
31314;1
31315;1
31316;1
31317;1
31318;0
31319;0
31320;0
31321;1
31322;1
31323;1
31324;0
31325;1
31326;1
31327;0
31328;0
31329;1
31330;0
31331;1
31332;1
31333;1
31334;0
31335;1
31336;1
31337;1
31338;0
31339;0
31340;0
31341;0
31342;1
31343;1
31344;1
31345;0
31346;0
31347;1
31348;1
31349;0
31350;1
31351;0
31352;0
31353;0
31354;1
31355;0
31356;0
31357;1
31358;0
31359;0
31360;1
31361;0
31362;0
31363;1
31364;0
31365;1
31366;0
31367;0
31368;0
31369;1
31370;1
31371;1
31372;1
31373;1
31374;0
31375;1
31376;1
31377;0
31378;1
31379;0
31380;1
31381;0
31382;0
31383;0
31384;0
31385;1
31386;1
31387;1
31388;0
31389;0
31390;1
31391;1
31392;1
31393;1
31394;1
31395;0
31396;1
31397;1
31398;1
31399;0
31400;1
31401;0
31402;0
31403;0
31404;1
31405;1
31406;0
31407;0
31408;1
31409;0
31410;0
31411;0
31412;1
31413;1
31414;1
31415;1
31416;0
31417;0
31418;0
31419;0
31420;0
31421;0
31422;0
31423;0
31424;0
31425;0
31426;1
31427;1
31428;1
31429;0
31430;1
31431;1
31432;1
31433;0
31434;1
31435;0
31436;1
31437;0
31439;0
31440;1
31441;1
31442;0
31443;1
31444;1
31445;0
31446;0
31447;1
31448;0
31449;1
31450;0
31451;1
31452;1
31453;0
31454;0
31455;0
31456;1
31457;1
31458;0
31459;0
31460;0
31461;1
31462;0
31463;1
31464;0
31465;1
31466;0
31467;0
31468;1
31469;1
31470;1
31471;1
31472;1
31473;0
31474;1
31475;0
31476;1
31477;1
31478;1
31479;1
31480;0
31481;0
31482;1
31483;1
31484;0
31485;0
31486;0
31487;1
31488;0
31489;0
31490;0
31491;1
31492;0
31493;1
31494;1
31495;1
31496;0
31497;0
31498;1
31499;0
31500;1
31501;0
31502;1
31503;1
31504;1
31505;0
31506;0
31507;0
31508;1
31509;1
31510;1
31511;0
31512;0
31513;1
31514;0
31515;0
31516;0
31517;0
31518;0
31519;0
31520;0
31521;1
31522;1
31523;1
31524;1
31525;0
31526;0
31527;1
31528;1
31529;1
31530;0
31531;1
31532;1
31533;0
31534;1
31535;1
31536;1
31537;1
31538;0
31539;1
31540;1
31541;0
31542;1
31543;1
31544;1
31545;1
31546;1
31547;0
31548;1
31549;1
31550;1
31551;0
31552;1
31553;0
31554;1
31555;0
31556;1
31557;0
31558;1
31559;1
31560;0
31561;0
31562;1
31563;0
31564;1
31565;1
31566;0
31567;0
31568;0
31569;1
31570;1
31571;1
31572;0
31573;0
31574;0
31575;0
31576;0
31577;1
31578;0
31579;0
31580;0
31581;0
31582;0
31583;0
31584;0
31585;1
31586;1
31587;0
31588;0
31589;0
31590;1
31591;1
31592;0
31593;1
32001;1
32002;1
32003;1
32004;1
32005;1
32007;1
32008;1
32009;1
32010;1
32012;1
32013;0
32014;1
32015;1
32016;0
32017;1
32018;1
32019;1
32020;1
32021;1
32022;1
32023;1
32024;1
32025;1
32026;1
32027;1
32028;1
32029;1
32030;1
32031;1
32032;1
32033;1
32034;1
32035;1
32036;1
32037;1
32038;0
32039;1
32040;1
32041;1
32042;1
32043;1
32044;1
32045;1
32046;1
32047;1
32048;1
32049;1
32050;1
32051;1
32052;1
32053;1
32054;1
32055;1
32056;1
32057;1
32058;1
32059;1
32060;1
32061;1
32062;1
32063;1
32064;1
32065;1
32066;1
32067;1
32068;1
32069;1
32070;1
32071;1
32072;1
32073;1
32075;1
32076;1
32077;1
32078;1
32079;1
32080;1
32081;1
32082;1
32083;1
32084;1
32085;1
32086;1
32087;1
32088;1
32089;1
32090;0
32091;0
32092;1
32093;1
32094;1
32095;1
32096;1
32097;1
32098;1
32099;1
32100;1
32101;1
32102;1
32103;1
32104;1
32105;0
32106;1
32107;1
32108;1
32109;1
32110;1
32111;1
32112;1
32113;1
32114;1
32115;1
32116;1
32117;0
32118;1
32119;1
32120;1
32121;0
32122;1
32123;1
32124;1
32125;1
32126;1
32127;1
32128;1
32129;1
32130;1
32131;1
32132;1
32133;1
32134;0
32135;1
32136;1
32138;1
32139;1
32140;1
32141;1
32142;1
32143;1
32144;1
32145;1
32146;1
32147;1
32148;1
32149;1
32150;1
32151;1
32152;1
32153;1
32154;1
32155;1
32156;1
32157;1
32158;1
32159;1
32160;0
32161;1
32162;1
32163;1
32164;1
32165;1
32166;1
32167;1
32169;1
32170;1
32171;1
32172;1
32173;1
32174;1
32175;1
32176;1
32177;1
32178;1
32180;1
32181;1
32182;1
32183;1
32184;1
32185;1
32186;1
32187;1
32188;1
32189;1
32190;1
32191;1
32192;1
32193;1
32194;1
32195;1
32196;1
32197;1
32198;1
32199;1
32200;1
32201;1
32202;1
32203;1
32204;1
32205;1
32206;1
32207;1
32208;1
32209;1
32210;0
32211;1
32212;1
32213;1
32214;1
32215;1
32216;1
32217;1
32218;1
32219;1
32220;1
32221;1
32222;1
32223;1
32224;1
32225;1
32226;1
32227;1
32228;1
32229;1
32230;1
32231;1
32232;1
32233;1
32234;0
32235;1
32236;1
32237;1
32238;1
32239;1
32240;1
32241;1
32242;1
32243;1
32244;1
32245;1
32246;1
32247;1
32248;1
32249;1
32250;1
32251;1
32252;1
32253;1
32254;1
32255;1
32256;1
32257;1
32258;1
32260;1
32261;1
32262;1
32263;1
32264;1
32265;1
32266;1
32267;1
32268;0
32269;1
32270;1
32271;1
32272;1
32273;1
32274;1
32275;1
32276;1
32277;1
32278;1
32279;0
32280;1
32281;1
32282;1
32283;1
32284;1
32285;1
32286;1
32287;1
32288;1
32289;1
32290;1
32291;1
32292;1
32293;1
32294;1
32295;1
32296;1
32297;1
32298;1
32299;1
32300;1
32301;1
32302;1
32303;1
32304;1
32305;1
32306;1
32307;1
32308;1
32309;1
32310;1
32311;1
32312;1
32313;1
32314;1
32315;1
32316;1
32317;1
32318;1
32319;1
32320;1
32321;1
32322;1
32323;1
32324;1
32325;1
32326;1
32327;1
32328;1
32329;1
32330;1
32331;0
32332;1
32333;1
32334;0
32335;1
32336;1
32337;1
32338;1
32339;0
32340;1
32341;1
32342;1
32343;1
32344;1
32345;1
32346;1
32347;1
32348;1
32349;1
32350;1
32351;1
32352;1
32353;1
32354;1
32355;1
32356;1
32357;1
32358;1
32359;1
32360;1
32361;1
32362;1
32363;1
32364;1
32365;1
32366;1
32367;1
32368;1
32369;1
32370;1
32371;1
32372;1
32373;1
32374;1
32375;1
32376;1
32377;1
32378;1
32379;1
32380;1
32381;1
32382;1
32383;1
32384;1
32385;1
32386;1
32387;1
32388;1
32389;1
32390;1
32391;1
32392;1
32393;1
32394;1
32395;1
32396;1
32397;1
32398;1
32399;1
32400;1
32401;1
32402;1
32403;1
32404;1
32405;1
32406;1
32407;1
32408;1
32409;1
32410;1
32411;1
32412;1
32413;1
32414;1
32415;1
32416;1
32417;1
32418;1
32419;1
32420;1
32421;1
32422;1
32423;1
32424;1
32425;0
32426;1
32427;1
32428;1
32429;1
32430;1
32431;1
32432;1
32433;1
32434;1
32435;1
32436;1
32437;1
32438;1
32439;1
32440;1
32441;1
32442;1
32443;1
32444;1
32445;1
32446;1
32447;1
32448;1
32449;1
32450;1
32451;1
32452;1
32453;1
32454;1
32455;1
32456;1
32457;1
32458;1
32459;1
32460;1
32461;1
32462;1
32463;1
32464;1
32465;1
32466;1
32467;1
32468;1
33001;0
33002;1
33003;0
33004;0
33005;0
33006;1
33007;0
33008;1
33009;0
33010;1
33011;0
33012;1
33013;0
33014;0
33015;0
33016;0
33017;1
33018;0
33019;0
33020;1
33021;1
33022;1
33023;0
33024;0
33025;1
33026;1
33027;1
33028;0
33029;0
33030;0
33031;1
33032;0
33033;0
33034;0
33035;0
33036;1
33037;0
33038;1
33039;0
33040;0
33042;0
33043;1
33044;1
33045;0
33046;1
33047;0
33048;1
33049;0
33050;1
33051;0
33052;0
33053;1
33054;0
33055;1
33056;0
33057;1
33058;0
33059;0
33060;1
33061;0
33062;0
33063;0
33064;0
33065;0
33066;0
33067;0
33068;1
33069;0
33070;1
33071;0
33072;1
33073;1
33074;1
33075;0
33076;0
33077;0
33078;0
33079;0
33080;0
33081;0
33082;0
33083;0
33084;0
33085;0
33086;0
33087;0
33088;0
33089;0
33090;0
33093;0
33094;0
33095;1
33096;0
33097;1
33098;0
33099;0
33100;0
33101;1
33102;0
33103;1
33104;1
33105;1
33106;1
33108;0
33109;0
33111;0
33112;1
33113;1
33114;0
33115;1
33116;1
33117;1
33118;0
33119;0
33120;0
33121;1
33122;0
33123;0
33124;0
33125;1
33126;0
33127;0
33128;1
33129;1
33130;1
33131;1
33132;0
33133;0
33134;1
33135;1
33136;1
33137;1
33138;0
33139;1
33140;0
33141;0
33142;0
33143;0
33144;1
33145;0
33146;1
33147;0
33148;0
33149;1
33150;1
33151;0
33152;0
33153;0
33154;0
33155;1
33156;1
33157;0
33158;0
33159;1
33160;0
33161;1
33162;0
33163;1
33164;1
33165;0
33166;0
33167;0
33168;0
33169;0
33170;0
33171;0
33172;0
33173;0
33174;0
33175;1
33176;0
33177;1
33178;1
33179;0
33180;1
33181;0
33182;0
33183;0
33184;0
33185;0
33186;0
33187;0
33188;1
33189;1
33190;1
33191;0
33192;0
33193;1
33194;0
33195;1
33196;0
33197;0
33198;0
33199;0
33200;0
33201;0
33202;1
33203;1
33204;0
33205;0
33206;0
33207;0
33208;1
33209;0
33210;0
33211;1
33212;1
33213;0
33214;1
33215;1
33216;1
33218;0
33219;0
33220;1
33221;0
33222;0
33223;1
33224;1
33225;0
33226;0
33227;1
33228;0
33229;0
33230;0
33231;0
33232;1
33233;0
33234;0
33235;1
33236;0
33237;1
33238;0
33239;1
33240;1
33241;0
33242;0
33243;0
33244;1
33245;0
33246;0
33247;1
33248;1
33249;0
33250;0
33251;1
33252;0
33253;0
33254;0
33255;1
33256;0
33257;0
33258;1
33259;0
33260;0
33261;0
33262;0
33263;0
33264;0
33266;0
33268;1
33269;0
33270;1
33271;1
33272;0
33273;0
33274;0
33275;1
33276;1
33277;1
33278;1
33279;1
33280;1
33281;0
33282;1
33283;1
33284;0
33285;0
33287;0
33288;0
33289;0
33290;0
33291;0
33292;1
33293;0
33294;0
33295;0
33296;0
33297;1
33298;0
33299;1
33300;1
33301;0
33302;0
33303;0
33304;1
33305;1
33306;0
33307;1
33308;0
33309;1
33310;1
33311;0
33312;0
33314;1
33315;0
33316;1
33317;0
33318;0
33319;0
33320;0
33321;0
33322;0
33323;1
33324;0
33325;0
33326;1
33327;0
33328;0
33329;1
33330;0
33331;1
33332;0
33333;1
33334;0
33335;0
33336;1
33337;0
33339;0
33341;0
33342;0
33343;0
33344;0
33345;1
33346;1
33347;0
33348;1
33349;0
33350;0
33351;1
33352;0
33353;1
33354;0
33355;0
33356;0
33357;1
33358;1
33359;0
33360;0
33361;1
33362;0
33363;0
33364;0
33365;0
33366;0
33367;1
33369;0
33370;1
33372;1
33373;0
33374;1
33375;0
33376;0
33377;0
33378;0
33379;1
33380;1
33381;0
33382;0
33383;1
33384;0
33385;0
33386;0
33387;0
33388;0
33389;1
33390;0
33391;1
33392;0
33393;0
33394;0
33395;1
33396;0
33397;0
33398;0
33399;1
33400;1
33401;0
33402;0
33403;0
33404;1
33405;0
33406;0
33407;0
33408;0
33409;1
33411;1
33412;1
33413;0
33414;0
33415;0
33416;0
33417;1
33418;0
33419;1
33420;0
33421;0
33422;0
33423;1
33424;1
33425;0
33426;0
33427;1
33428;0
33429;1
33431;0
33432;1
33433;0
33434;0
33435;1
33436;0
33437;0
33438;1
33439;0
33440;1
33441;0
33442;0
33443;1
33444;0
33445;0
33446;1
33447;0
33448;0
33449;0
33450;1
33451;0
33452;0
33453;0
33454;0
33456;1
33457;1
33458;0
33459;0
33460;0
33461;0
33462;0
33463;0
33464;1
33465;1
33466;0
33467;0
33468;0
33470;0
33471;1
33472;0
33473;0
33474;0
33475;0
33476;1
33477;1
33478;0
33479;0
33480;0
33481;1
33482;1
33483;0
33484;1
33485;0
33486;0
33487;0
33488;0
33489;0
33490;1
33491;0
33492;0
33493;1
33494;1
33496;0
33498;0
33499;0
33500;0
33501;0
33502;0
33503;1
33504;1
33505;0
33506;1
33507;1
33508;1
33509;0
33510;1
33511;1
33512;1
33513;1
33514;1
33515;1
33516;1
33517;1
33518;0
33519;0
33520;1
33521;1
33522;0
33523;1
33524;0
33525;0
33526;0
33527;0
33528;1
33529;0
33530;0
33531;0
33532;0
33533;1
33534;0
33535;0
33536;1
33537;1
33538;1
33539;0
33540;1
33541;1
33542;0
33543;1
33544;1
33545;1
33546;0
33547;1
33548;0
33549;0
33550;0
33551;0
33552;0
33553;0
33554;0
33555;0
34001;0
34002;0
34003;0
34004;1
34005;1
34006;1
34007;1
34008;1
34009;0
34010;0
34011;0
34012;0
34013;0
34014;0
34015;1
34016;0
34017;0
34018;0
34019;1
34020;1
34021;1
34022;0
34023;0
34024;0
34025;0
34026;1
34027;0
34028;1
34029;0
34030;1
34031;0
34032;0
34033;0
34034;1
34035;0
34036;1
34037;0
34038;1
34039;0
34040;1
34041;0
34042;1
34043;0
34044;1
34045;0
34046;1
34047;0
34048;1
34049;1
34050;0
34051;0
34052;1
34053;1
34054;1
34055;1
34056;0
34057;0
34058;0
34059;1
34060;0
34061;0
34062;1
34063;0
34064;1
34065;1
34066;0
34067;1
34068;0
34069;0
34070;1
34071;1
34072;1
34073;0
34074;1
34075;1
34076;0
34077;0
34078;1
34079;0
34080;1
34081;0
34082;0
34083;1
34084;0
34085;0
34086;1
34087;0
34088;0
34089;1
34090;0
34091;1
34092;1
34093;1
34094;0
34095;0
34096;1
34097;1
34098;1
34099;1
34100;1
34101;0
34102;1
34103;0
34104;0
34105;0
34106;1
34107;1
34108;0
34109;0
34110;0
34111;1
34112;1
34113;0
34114;0
34115;1
34116;0
34117;1
34118;0
34119;1
34120;0
34121;1
34122;0
34123;0
34124;0
34125;0
34126;1
34127;0
34128;1
34129;0
34130;1
34131;1
34132;1
34133;1
34134;0
34135;0
34136;0
34137;0
34138;0
34139;0
34140;0
34141;1
34142;1
34143;0
34144;1
34145;0
34146;0
34147;0
34148;0
34149;0
34150;0
34151;0
34152;0
34153;0
34154;0
34155;0
34156;1
34157;0
34158;1
34159;0
34160;1
34161;0
34162;0
34163;0
34164;0
34165;0
34166;0
34167;1
34168;0
34169;0
34170;1
34171;1
34172;0
34173;0
34174;1
34175;0
34176;0
34177;0
34178;0
34179;0
34180;0
34181;0
34182;0
34183;0
34184;0
34185;0
34186;1
34187;1
34188;1
34189;1
34190;1
34191;0
34192;0
34193;1
34194;0
34195;0
34196;1
34197;0
34198;0
34199;0
34200;1
34201;1
34202;0
34203;0
34204;0
34205;1
34206;1
34207;0
34208;0
34209;0
34210;0
34211;1
34212;1
34213;0
34214;0
34215;0
34216;1
34217;0
34218;1
34219;1
34220;1
34221;0
34222;0
34223;0
34224;0
34225;1
34226;1
34227;0
34228;1
34229;1
34230;1
34231;1
34232;1
34233;1
34234;0
34235;1
34236;0
34237;0
34238;0
34239;0
34240;0
34241;0
34242;0
34243;1
34244;0
34245;1
34246;0
34247;0
34248;0
34249;0
34250;1
34251;1
34252;1
34253;1
34254;0
34255;0
34256;0
34257;1
34258;0
34259;0
34260;1
34261;0
34262;0
34263;0
34264;0
34265;0
34266;0
34267;0
34268;1
34269;1
34270;0
34271;1
34272;0
34273;1
34274;0
34276;0
34277;1
34278;1
34279;0
34280;0
34281;0
34282;0
34283;1
34284;1
34285;0
34286;1
34287;0
34288;0
34289;0
34290;0
34291;1
34292;0
34293;1
34294;0
34295;0
34296;0
34297;1
34298;0
34299;0
34300;0
34301;0
34302;1
34303;1
34304;1
34305;1
34306;1
34307;0
34308;1
34309;0
34310;0
34311;0
34312;1
34313;0
34314;0
34315;0
34316;1
34317;1
34318;1
34319;0
34320;0
34321;0
34322;1
34323;0
34324;0
34325;0
34326;1
34327;0
34328;0
34329;0
34331;1
34332;0
34333;0
34334;1
34335;1
34336;0
34337;0
34338;0
34339;1
34340;0
34341;0
34342;0
34343;0
34344;0
35001;0
35002;0
35003;0
35004;1
35005;0
35006;0
35007;0
35008;0
35009;0
35010;0
35012;0
35013;0
35014;0
35015;0
35016;0
35017;0
35018;0
35019;1
35021;0
35022;0
35023;0
35024;0
35025;0
35026;0
35027;0
35028;0
35029;0
35030;0
35031;0
35032;0
35033;0
35034;0
35035;0
35037;0
35038;0
35039;0
35040;0
35041;0
35042;0
35044;0
35045;0
35046;0
35047;0
35049;0
35050;0
35051;0
35052;0
35054;0
35055;0
35056;0
35057;0
35058;0
35059;0
35060;0
35061;0
35062;0
35063;0
35064;0
35065;0
35066;0
35067;0
35068;0
35069;0
35070;0
35071;1
35072;0
35075;1
35076;0
35077;0
35078;0
35079;0
35080;0
35081;0
35082;0
35084;0
35085;0
35086;0
35087;0
35088;0
35089;0
35090;0
35091;0
35092;0
35093;0
35094;0
35095;0
35096;0
35097;0
35098;0
35099;0
35101;0
35102;0
35103;0
35104;0
35105;0
35106;0
35107;0
35108;0
35109;0
35110;0
35111;0
35112;0
35114;0
35115;0
35116;0
35117;0
35118;0
35119;0
35120;0
35121;0
35122;0
35123;0
35124;0
35125;0
35126;0
35127;0
35128;0
35130;0
35131;0
35132;0
35133;0
35134;0
35135;0
35136;0
35137;0
35138;0
35139;0
35140;0
35141;0
35142;0
35143;0
35144;0
35145;0
35146;0
35148;0
35149;0
35150;0
35151;0
35152;0
35153;0
35154;0
35155;0
35156;0
35157;0
35159;0
35160;0
35161;0
35162;0
35163;0
35164;1
35165;0
35166;0
35167;0
35168;0
35169;0
35170;0
35171;0
35172;0
35173;0
35174;0
35175;0
35176;0
35177;0
35178;0
35179;0
35180;0
35181;0
35183;0
35184;0
35185;0
35186;0
35187;0
35188;0
35189;0
35190;0
35191;1
35192;0
35193;0
35194;0
35195;0
35196;0
35197;0
35198;0
35199;0
35200;0
35201;0
35202;0
35203;0
35204;0
35205;1
35206;0
35207;0
35208;0
35210;0
35211;0
35212;0
35214;0
35215;0
35216;0
35217;0
35218;0
35219;0
35220;0
35221;0
35222;0
35223;0
35224;0
35225;0
35226;0
35227;0
35228;0
35229;0
35230;0
35231;0
35232;0
35233;0
35234;0
35235;0
35236;0
35237;0
35238;0
35239;0
35240;0
35241;0
35242;1
35243;0
35244;1
35245;0
35246;0
35247;0
35248;0
35249;0
35250;0
35251;0
35252;0
35253;0
35255;0
35256;0
35257;1
35258;0
35259;0
35260;0
35261;0
35262;0
35263;0
35264;0
35265;0
35266;0
35268;0
35270;0
35271;0
35272;0
35273;1
35274;0
35275;0
35276;0
35277;0
35278;0
35279;0
35280;1
35281;0
35282;0
35283;0
35284;0
35285;0
35286;0
35287;0
35288;0
35289;0
35290;0
35291;0
35292;1
35294;0
35295;0
35296;0
35297;0
35299;0
35300;0
35302;0
35304;0
35305;0
35306;0
35307;0
35308;0
35309;1
35310;0
35311;0
35312;0
35314;0
35315;0
35316;0
35317;0
35318;0
35319;0
35320;0
35321;0
35322;0
35324;0
35325;0
35326;0
35327;0
35328;0
35329;0
35330;0
35331;0
35332;0
35333;0
35334;0
35335;0
35336;1
35337;0
35338;0
35339;0
35340;0
35342;0
35343;0
35345;0
35346;0
35347;0
35350;0
35351;0
35352;0
35353;0
35354;0
35355;0
35356;0
35357;0
35358;0
35359;0
35360;0
35361;0
35362;0
35363;0
36001;1
36002;1
36003;1
36004;1
36005;0
36006;1
36007;1
36008;1
36009;0
36010;1
36011;1
36012;1
36013;1
36014;1
36015;1
36016;1
36017;1
36018;1
36019;1
36020;1
36021;1
36022;1
36023;1
36024;1
36025;1
36026;1
36027;1
36028;1
36029;1
36030;1
36031;1
36032;1
36033;1
36034;1
36035;1
36036;1
36037;1
36038;1
36040;1
36041;1
36042;1
36043;1
36044;0
36045;1
36046;1
36047;1
36048;1
36049;1
36050;1
36051;1
36052;1
36053;1
36054;1
36055;1
36056;1
36057;1
36058;1
36059;1
36060;1
36061;1
36062;1
36063;0
36064;0
36065;1
36066;1
36067;1
36068;1
36069;1
36070;1
36071;0
36073;1
36074;1
36075;1
36076;1
36077;1
36078;1
36079;1
36080;1
36081;1
36082;1
36083;1
36084;1
36085;1
36086;1
36087;1
36088;1
36089;0
36090;1
36091;1
36092;1
36093;1
36094;1
36095;1
36096;1
36097;1
36098;1
36099;1
36100;1
36101;0
36102;1
36103;1
36104;1
36105;1
36106;1
36107;1
36108;1
36109;1
36110;1
36111;1
36112;0
36113;1
36114;1
36115;1
36116;1
36117;1
36118;1
36119;1
36120;1
36121;1
36122;1
36123;1
36124;1
36125;1
36126;1
36127;1
36128;0
36129;1
36130;1
36131;1
36132;1
36133;1
36134;1
36135;1
36136;1
36137;1
36138;1
36139;1
36140;1
36141;1
36142;1
36143;1
36144;1
36145;1
36146;1
36147;1
36148;1
36149;1
36150;1
36152;1
36153;1
36154;1
36155;1
36156;1
36157;1
36158;1
36159;0
36160;1
36161;1
36162;1
36163;1
36164;1
36165;1
36166;1
36167;1
36168;1
36169;1
36170;1
36171;1
36172;1
36173;1
36174;1
36175;1
36176;1
36177;1
36178;1
36179;1
36180;1
36181;1
36182;1
36184;1
36185;1
36186;1
36187;1
36188;1
36189;1
36190;1
36191;1
36192;1
36193;1
36194;1
36195;1
36196;1
36197;1
36198;1
36199;1
36200;1
36202;1
36203;1
36204;1
36205;1
36207;1
36208;1
36209;1
36210;1
36211;0
36212;1
36213;1
36214;1
36215;1
36216;1
36217;1
36218;1
36219;1
36220;1
36221;1
36222;1
36223;1
36224;1
36225;1
36226;1
36227;1
36228;1
36229;1
36230;1
36231;1
36232;1
36233;1
36234;1
36235;1
36236;1
36237;1
36238;1
36239;1
36240;1
36241;1
36242;1
36243;1
36244;1
36246;1
36247;1
36248;1
37001;1
37002;1
37003;0
37004;1
37005;1
37006;0
37007;1
37008;0
37009;0
37010;0
37011;0
37012;1
37013;1
37014;0
37015;0
37016;1
37018;0
37019;1
37020;1
37021;1
37022;0
37023;1
37024;1
37025;0
37026;1
37027;0
37028;1
37029;1
37030;0
37031;1
37032;1
37033;1
37034;1
37035;1
37036;1
37037;1
37038;0
37039;1
37040;1
37041;1
37042;1
37043;0
37044;1
37045;1
37046;0
37047;0
37048;1
37049;1
37050;0
37051;1
37052;0
37053;1
37054;0
37055;1
37056;0
37057;1
37058;1
37059;0
37060;0
37061;1
37062;1
37063;0
37064;1
37065;1
37066;1
37067;0
37068;1
37069;1
37070;0
37071;1
37072;0
37073;0
37074;1
37075;0
37076;1
37077;1
37078;1
37079;0
37080;1
37081;1
